Année;Mois;Service;Gare de départ;Gare d'arrivée;Durée moyenne du trajet (min);Nombre de circulations prévues;Nombre de trains annulés;Commentaire (facultatif) annulations;Nombre de trains en retard au départ;Retard moyen des trains en retard au départ (min);Retard moyen de tous les trains au départ (min);Commentaire (facultatif) retards au départ;Nombre de trains en retard à l'arrivée;Retard moyen des trains en retard à l'arrivée (min);Retard moyen de tous les trains à l'arrivée (min);Commentaire (facultatif) retards à l'arrivée;% trains en retard pour causes externes (météo, obstacles, colis suspects, malveillance, mouvements sociaux, etc.);% trains en retard à cause infrastructure ferroviaire (maintenance, travaux);% trains en retard à cause gestion trafic (circulation sur ligne ferroviaire, interactions réseaux);% trains en retard à cause matériel roulant;% trains en retard à cause gestion en gare et réutilisation de matériel;% trains en retard à cause prise en compte voyageurs (affluence, gestions PSH, correspondances);Nombre trains en retard > 15min;Retard moyen trains en retard > 15min;Nombre trains en retard > 30min;Nombre trains en retard > 60min;Période;Retard pour causes externes;Retard à cause infrastructure ferroviaire;Retard à cause gestion trafic;Retard à cause matériel roulant;Retard à cause gestion en gare et réutilisation de matériel;Retard à cause prise en compte voyageurs
2015;7.0;National;NANCY;PARIS EST;95.9474637681;276.0;0.0;;15.0;16.4666666667;1.32608695652;;16.0;22.8125;0.0108695652174;;0.3125;0.25;0.0;0.25;0.1875;0.0;10.0;29.5;3.0;1.0;2015-07;31.25;25.0;0.0;25.0;18.75;0.0
2015;7.0;National;NICE VILLE;PARIS LYON;337.673913043;278.0;2.0;;52.0;14.8076923077;3.26449275362;;81.0;37.4814814815;13.6666666667;Des travaux de modernisation de l'infrastructure ont perturbé la régularité de cette relation en Juillet;0.234567901235;0.308641975309;0.07407407407410001;0.185185185185;0.172839506173;0.0246913580247;81.0;37.4814815;44.0;8.0;2015-07;23.4567901235;30.8641975309;7.407407407409999;18.5185185185;17.2839506173;2.46913580247
2015;7.0;National;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;169.526315789;114.0;0.0;;7.0;21.8571428571;1.61403508772;;21.0;29.2857142857;7.62280701754;;0.428571428571;0.238095238095;0.047619047619;0.142857142857;0.142857142857;0.0;15.0;35.7333333;6.0;2.0;2015-07;42.8571428571;23.8095238095;4.7619047619;14.2857142857;14.2857142857;0.0
2015;7.0;National;SAINT ETIENNE CHATEAUCREUX;PARIS LYON;169.0;114.0;0.0;;3.0;21.6666666667;0.59649122807;;13.0;29.538461538500002;2.9649122807;;0.384615384615;0.230769230769;0.0;0.230769230769;0.153846153846;0.0;8.0;40.5;4.0;1.0;2015-07;38.4615384615;23.076923076899998;0.0;23.076923076899998;15.3846153846;0.0
2015;7.0;National;LE MANS;PARIS MONTPARNASSE;59.0140388769;463.0;0.0;;67.0;20.8208955224;4.00215982721;;106.0;20.3773584906;5.13606911447;"Cette ligne a été impactée par un incendie aux abords des voies sur LGV le 21/07 (20 TGV retardés de 15' à 2h20). La présence de personnes dans les voies à l'entrée de PARIS a également entraîné de nombreux retards : le 14/07 (11 TGV retardés de 11' à 47'), le 18/07 (31 TGV retardés de 15' à 1h49). Les circulations ont été retardées par des dérangements d'installations : le 01/07 à l'entrée de PARIS en raison des fortes chaleurs (26 TGV retardés de 9' à 1h42), le 03/07 sur LGV (12 TGV retardés de 6' à 44'), le 11/07 sur LGV (38 TGV retardés de 6' à 66'), le 19/07 à l'entrée de PARIS (10 TGV retardés de 11' à 25') ; et par la panne de trains : le 18/07 sur LGV (22 TGV de 16' à 2h43), le 28/07 à l'entrée de PARIS (10 TGV de 14' à 2h00).";0.267326732673;0.306930693069;0.158415841584;0.108910891089;0.049504950495;0.108910891089;39.0;39.1538462;14.0;4.0;2015-07;26.7326732673;30.6930693069;15.841584158399998;10.8910891089;4.9504950495;10.8910891089
2015;7.0;National;PARIS MONTPARNASSE;QUIMPER;272.149758454;207.0;0.0;;26.0;22.0769230769;3.10144927536;;24.0;38.2916666667;5.06763285024;;0.304347826087;0.217391304348;0.130434782609;0.0869565217391;0.260869565217;0.0;24.0;38.2916667;13.0;3.0;2015-07;30.4347826087;21.7391304348;13.043478260899999;8.69565217391;26.0869565217;0.0
2015;7.0;National;QUIMPER;PARIS MONTPARNASSE;279.233480176;227.0;0.0;;2.0;19.5;0.224669603524;;20.0;32.55;3.86343612335;;0.35000000000000003;0.30000000000000004;0.2;0.15;0.0;0.0;20.0;32.55;7.0;3.0;2015-07;35.0;30.0;20.0;15.0;0.0;0.0
2015;7.0;International;STUTTGART;PARIS EST;147.613445378;119.0;0.0;;57.0;13.0526315789;7.6806722689099995;;31.0;20.6129032258;7.21008403361;;0.0645161290323;0.0645161290323;0.709677419355;0.0967741935484;0.0645161290323;0.0;17.0;27.2941176;5.0;0.0;2015-07;6.45161290323;6.45161290323;70.9677419355;9.67741935484;6.45161290323;0.0
2015;7.0;International;ITALIE;PARIS LYON;254.168421053;95.0;0.0;;10.0;23.3;3.0;;10.0;60.4;8.27368421053;;0.4;0.1;0.2;0.1;0.0;0.2;10.0;60.4;5.0;4.0;2015-07;40.0;10.0;20.0;10.0;0.0;20.0
2015;7.0;International;PARIS LYON;LAUSANNE;178.433628319;113.0;0.0;;7.0;27.7142857143;1.80530973451;;13.0;28.7692307692;5.32743362832;;;;;;;;8.0;39.125;4.0;1.0;2015-07;;;;;;
2015;5.0;National;PARIS LYON;NIMES;177.486880466;343.0;0.0;;8.0;32.25;0.874635568513;;51.0;26.1176470588;6.48104956268;;0.224489795918;0.30612244897999996;0.244897959184;0.122448979592;0.0612244897959;0.0408163265306;30.0;35.6333333;11.0;6.0;2015-05;22.4489795918;30.612244898;24.489795918400002;12.244897959200001;6.12244897959;4.08163265306
2015;5.0;National;LYON PART DIEU;LILLE;188.885714286;281.0;1.0;;199.0;17.145728643200002;12.8321428571;;83.0;33.6385542169;12.2;"Toujours des travaux importants sur la LGV  entrainant des limitations de vitesse, essentiellement à Lapalud. Autres événements :
03/05 : dérangement d'aiguille lors de travaux au Creusot
05 et 28/05 : panne d'une rame sur LGV Nord
08/05 : accident de personne à Lapalud
20/05 : acte de malveillance (jets de pierres) à Vémars
25/05 : occupation des voies à l'escale de Lille Europe";0.192307692308;0.320512820513;0.115384615385;0.179487179487;0.0641025641026;0.128205128205;68.0;38.0735294;24.0;7.0;2015-05;19.2307692308;32.0512820513;11.5384615385;17.9487179487;6.41025641026;12.8205128205
2015;5.0;National;PARIS MONTPARNASSE;TOURS;76.797752809;178.0;0.0;;4.0;8.25;0.28651685393299997;;14.0;17.1428571429;1.83707865169;;0.142857142857;0.357142857143;0.142857142857;0.285714285714;0.0714285714286;0.0;5.0;32.0;2.0;0.0;2015-05;14.2857142857;35.7142857143;14.2857142857;28.5714285714;7.14285714286;0.0
2015;5.0;National;PARIS MONTPARNASSE;TOULOUSE MATABIAU;331.568181818;154.0;0.0;;2.0;15.0;0.311688311688;;15.0;34.0;4.65584415584;;0.416666666667;0.5;0.08333333333330001;0.0;0.0;0.0;15.0;34.0;6.0;1.0;2015-05;41.666666666699996;50.0;8.33333333333;0.0;0.0;0.0
2015;5.0;National;DOUAI;PARIS NORD;83.6732673267;202.0;0.0;;12.0;26.0;1.77722772277;;26.0;28.8846153846;2.43069306931;;0.384615384615;0.384615384615;0.0384615384615;0.0769230769231;0.115384615385;0.0;11.0;56.1818182;7.0;3.0;2015-05;38.4615384615;38.4615384615;3.84615384615;7.692307692310001;11.5384615385;0.0
2015;5.0;National;DUNKERQUE;PARIS NORD;127.761904762;254.0;2.0;;2.0;25.5;0.25;;16.0;36.0625;1.42063492063;;0.666666666667;0.2;0.0;0.0666666666667;0.0666666666667;0.0;12.0;43.75;7.0;1.0;2015-05;66.6666666667;20.0;0.0;6.66666666667;6.66666666667;0.0
2015;5.0;International;PARIS LYON;LAUSANNE;178.426470588;102.0;0.0;;0.0;0.0;0.205882352941;;6.0;21.8333333333;3.90196078431;;;;;;;;5.0;24.0;1.0;0.0;2015-05;;;;;;
2015;2.0;National;CHAMBERY CHALLES LES EAUX;PARIS LYON;181.775229358;219.0;1.0;;72.0;17.3055555556;6.54587155963;;37.0;32.8108108108;5.78899082569;;0.171428571429;0.2;0.342857142857;0.142857142857;0.114285714286;0.0285714285714;30.0;37.4;14.0;6.0;2015-02;17.1428571429;20.0;34.285714285699996;14.2857142857;11.4285714286;2.85714285714
2015;2.0;National;PARIS LYON;MARSEILLE ST CHARLES;196.354368932;412.0;0.0;;14.0;19.4285714286;0.745145631068;;21.0;31.0476190476;3.01941747573;;0.428571428571;0.190476190476;0.0952380952381;0.190476190476;0.0;0.0952380952381;21.0;31.047619;9.0;1.0;2015-02;42.8571428571;19.0476190476;9.523809523810002;19.0476190476;0.0;9.523809523810002
2015;2.0;National;PARIS LYON;MULHOUSE VILLE;166.735507246;276.0;0.0;;9.0;19.0;0.79347826087;;15.0;31.4666666667;2.2536231884099998;;0.4;0.266666666667;0.133333333333;0.0;0.2;0.0;12.0;36.4166667;5.0;1.0;2015-02;40.0;26.6666666667;13.333333333299999;0.0;20.0;0.0
2015;2.0;National;PARIS MONTPARNASSE;BORDEAUX ST JEAN;210.177083333;577.0;1.0;;22.0;19.7727272727;0.949652777778;;44.0;30.7727272727;4.30729166667;;0.289473684211;0.473684210526;0.105263157895;0.0789473684211;0.052631578947400004;0.0;44.0;30.7727273;11.0;3.0;2015-02;28.947368421100002;47.3684210526;10.5263157895;7.8947368421099995;5.26315789474;0.0
2015;2.0;National;PARIS MONTPARNASSE;NANTES;135.411530815;503.0;0.0;;25.0;20.16;1.15705765408;;44.0;41.0;4.88667992048;"Cette ligne a été touchée par un incident majeur le 13/02 : un problème caténaire à Laval a entraîné de nombreuses modifications d’itinéraires via Nantes/Le Mans avec un total de 83 TGV retardés de 7min à 5h59. On compte également 4 incidents externes dont deux survenus sur la Ligne à Grande Vitesse : un accident de personne à Rouvray le 7/02 (19 TGV retardés de 30min à 4h04), un près de Paris le 18/02 (26 TGV retardés de 12 à 48min) & un autre à La Suze le 27/02 (13 TGV de 22min à 4h02) ; le heurt d’un chevreuil à Dollon le 01/02 retarde 33 TGV (11min à 2h34). Par ailleurs, un dérangement des installations à Tiercé le 7/02 retarde 7 TGV (14 à 28min) Massy  le 11/02 touche 16 TGV (11 à 38min) & on compte également deux incidents caténaires les 16 & 18/02 : le premier sur la Ligne à Grande Vitesse (37 TGV de 16min à 1h41) & le second à Massy-Verrières en région parisienne (22 TGV de 13min à 3h37). Enfin, une défaillance de Matériel à Massy le 19/02 pénalise 16 TGV (15min & 1h47) & les travaux en cours entre Nantes & Angers entraînent des ralentissements.";0.342857142857;0.371428571429;0.0571428571429;0.0571428571429;0.142857142857;0.0285714285714;32.0;51.53125;20.0;9.0;2015-02;34.285714285699996;37.1428571429;5.71428571429;5.71428571429;14.2857142857;2.85714285714
2015;2.0;National;PARIS MONTPARNASSE;RENNES;132.890656064;504.0;1.0;;30.0;20.1333333333;1.33001988072;;54.0;79.6666666667;8.81510934394;"Cette ligne a été touchée par un incident majeur le 13/02 : un problème caténaire à Laval retarde 83 TGV de 7min à 5h59. On compte également 3 incidents externes dont deux survenus sur la Ligne à Grande Vitesse : un accident de personne à Rouvray le 7/02 (19 TGV retardés de 30min à 4h04) & un autre le 18/02 près de Paris (26 TGV retardés de 12 à 48min) ; le heurt d’un chevreuil à Dollon le 01/02 retarde 33 TGV (11min à 2h34). Par ailleurs, un dérangement des installations à Massy  le 11/02 touche 16 TGV (11 à 38min) & on compte également deux incidents caténaires les 16 & 18/02 : le premier sur la Ligne à Grande Vitesse (37 TGV de 16min à 1h41) & le second à Massy-Verrières en région parisienne (22 TGV de 13min à 3h37). Enfin une défaillance de Matériel à Massy le 19/02 pénalise 16 TGV (15min & 1h47).";0.142857142857;0.342857142857;0.0571428571429;0.114285714286;0.314285714286;0.0285714285714;42.0;98.8095238;29.0;24.0;2015-02;14.2857142857;34.285714285699996;5.71428571429;11.4285714286;31.428571428599998;2.85714285714
2015;2.0;National;PARIS MONTPARNASSE;TOULOUSE MATABIAU;332.73015873;126.0;0.0;;7.0;21.5714285714;1.44444444444;;9.0;39.2222222222;4.3888888888899995;;0.5;0.25;0.125;0.125;0.0;0.0;9.0;39.2222222;5.0;1.0;2015-02;50.0;25.0;12.5;12.5;0.0;0.0
2015;2.0;International;PARIS LYON;GENEVE;173.72244898;245.0;0.0;;14.0;15.6428571429;1.10204081633;;51.0;26.1176470588;6.7265306122399995;De fortes chutes de neige dans le Jura et les Alpes ont perturbé la circulation des TGV Paris-Genève en février;;;;;;;35.0;32.2285714;7.0;3.0;2015-02;;;;;;
2017;12.0;National;PARIS LYON;NIMES;177.915540541;297.0;1.0;;31.0;16.0005376344;1.53783783784;;48.0;37.7631944444;7.40568693694;;0.377777777778;0.177777777778;0.111111111111;0.266666666667;0.0222222222222;0.0444444444444;33.0;7.40568693694;15.0;6.0;2017-12;37.7777777778;17.7777777778;11.1111111111;26.6666666667;2.22222222222;4.44444444444
2017;12.0;National;PARIS MONTPARNASSE;LA ROCHELLE VILLE;166.433789954;221.0;2.0;;27.0;16.2858024691;2.14923896499;;35.0;27.3142857143;5.7899543379;;0.205882352941;0.0882352941176;0.176470588235;0.44117647058799997;0.0294117647059;0.0588235294118;21.0;5.7899543379;13.0;1.0;2017-12;20.5882352941;8.823529411760001;17.6470588235;44.1176470588;2.9411764705900003;5.882352941180001
2015;3.0;National;PARIS LYON;CHAMBERY CHALLES LES EAUX;184.771689498;219.0;0.0;;3.0;18.6666666667;0.415525114155;;18.0;34.2222222222;4.23744292237;;0.0;0.176470588235;0.411764705882;0.352941176471;0.0588235294118;0.0;13.0;42.3076923;5.0;2.0;2015-03;0.0;17.6470588235;41.1764705882;35.294117647099995;5.882352941180001;0.0
2015;3.0;National;PARIS LYON;MACON LOCHE;97.385786802;197.0;0.0;;2.0;22.0;0.319796954315;;2.0;95.5;0.593908629442;;0.0;0.0;0.0;1.0;0.0;0.0;2.0;95.5;2.0;1.0;2015-03;0.0;0.0;0.0;100.0;0.0;0.0
2015;3.0;National;LAVAL;PARIS MONTPARNASSE;103.263485477;241.0;0.0;;18.0;21.8888888889;2.10788381743;;14.0;34.9285714286;1.78008298755;;0.538461538462;0.230769230769;0.153846153846;0.0769230769231;0.0;0.0;12.0;38.5833333;3.0;2.0;2015-03;53.8461538462;23.076923076899998;15.3846153846;7.692307692310001;0.0;0.0
2015;3.0;National;PARIS MONTPARNASSE;POITIERS;104.343811395;509.0;0.0;;8.0;15.0;0.314341846758;;16.0;19.875;0.6601178781929999;;0.5;0.3125;0.125;0.0;0.0;0.0625;9.0;26.2222222;2.0;1.0;2015-03;50.0;31.25;12.5;0.0;0.0;6.25
2015;3.0;National;PARIS MONTPARNASSE;ST MALO;183.078431373;102.0;0.0;;3.0;9.33333333333;0.392156862745;;5.0;43.0;2.1568627451;"Cette OD a été touchée par les événements suivants:  un heurt de chevreuil sur la ligne grande vitesse à Vendôme le 2 (28 TGV; de 13' à 58'), un accident de personne à Cesson le 26 (11 TGV; 12' à 2h24'), un feu de traverses à l'entrée de Paris Montparnasse le 14 (6 TGV; 12' à 33'), un incendie aux abords des voies vers Laval le 23  (7 TGV; 22' à 2h05) ainsi que la divagation d'un chien sur la ligne grande vitesse à St Arnoult le 31 (13 TGV; de 12' à 36'). On compte par ailleurs 4 dérangements d'installations sur la ligne grande vitesse les 1, 2, 16 et 23 touchant jusqu'à 7 trains par jour avec des retards allant de 12' à 1h05.";0.6000000000000001;0.2;0.0;0.2;0.0;0.0;5.0;43.0;2.0;1.0;2015-03;60.0;20.0;0.0;20.0;0.0;0.0
2015;3.0;National;LYON PART DIEU;LILLE;190.153284672;275.0;1.0;;114.0;18.2894736842;8.956204379559999;;50.0;33.54;7.05474452555;;0.25;0.39583333333299997;0.166666666667;0.125;0.0416666666667;0.0208333333333;40.0;38.65;16.0;6.0;2015-03;25.0;39.583333333300004;16.6666666667;12.5;4.16666666667;2.08333333333
2015;3.0;National;MONTPELLIER;LYON PART DIEU;109.612951807;332.0;0.0;;20.0;27.3;1.8313253012000001;;70.0;25.6857142857;7.60542168675;Les travaux de raccordement du réseau actuel à la nouvelle ligne à grande vitesse (qui contournera Nîmes et Montpellier à partir de 2017), ainsi que des travaux sur ligne classique près de Montpellier ont généré des ralentissements en mars;0.289855072464;0.376811594203;0.188405797101;0.101449275362;0.0144927536232;0.0289855072464;45.0;32.8444444;16.0;5.0;2015-03;28.9855072464;37.6811594203;18.8405797101;10.1449275362;1.4492753623199999;2.8985507246399997
2015;10.0;National;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;174.016666667;120.0;0.0;;9.0;13.2222222222;1.13333333333;;12.0;23.8333333333;4.425;;0.25;0.33333333333299997;0.25;0.166666666667;0.0;0.0;6.0;34.8333333;2.0;1.0;2015-10;25.0;33.333333333300004;25.0;16.6666666667;0.0;0.0
2015;10.0;National;ANGOULEME;PARIS MONTPARNASSE;153.807365439;353.0;0.0;;60.0;16.8166666667;3.62322946176;;36.0;25.7222222222;3.62889518414;;0.147058823529;0.470588235294;0.294117647059;0.0588235294118;0.0;0.0294117647059;18.0;38.6666667;7.0;4.0;2015-10;14.705882352899998;47.0588235294;29.4117647059;5.882352941180001;0.0;2.9411764705900003
2015;10.0;National;BREST;PARIS MONTPARNASSE;270.699074074;216.0;0.0;;3.0;49.3333333333;0.712962962963;;13.0;49.2307692308;3.9212962963;Cette ligne a été touchée par deux incidents majeurs liés à l’alimentation électrique : l’un au Mans le 22/10 retardant 82 trains pour 4852 minutes de retard en cumul, le second en gare de Rennes le 23/10, suite à la chute d’une grue (12 trains pour 610 minutes). Par ailleurs, des dérangements de signalisation ont entraîné des retards sur la Ligne à Grande Vitesse les 2/10 (14 TGV retardés pour 524 minutes) & 19/10 (12 TGV pour 279 minutes) et en sortie du Mans (côté Laval) le 8/10 (23 trains pour 534 minutes). De plus, cette ligne a été ralentie par deux défaillances Matériel : l’une sur la Ligne à Grande Vitesse le 11/10 (10 trains pour 222 minutes), l’autre vers Laval le 27/10 (9 trains pour 182 minutes). Enfin, un accident de personne à Brest le 16/10 retarde 3 TGV pour 255 minutes.;0.230769230769;0.615384615385;0.0;0.153846153846;0.0;0.0;13.0;49.2307692;10.0;2.0;2015-10;23.076923076899998;61.5384615385;0.0;15.3846153846;0.0;0.0
2015;10.0;National;ST PIERRE DES CORPS;PARIS MONTPARNASSE;62.8830275229;436.0;0.0;;50.0;11.84;2.1995412844;;67.0;12.4626865672;2.62844036697;;0.125;0.421875;0.28125;0.0625;0.015625;0.09375000000000001;14.0;27.0;2.0;1.0;2015-10;12.5;42.1875;28.125;6.25;1.5625;9.375
2015;10.0;National;TOURS;PARIS MONTPARNASSE;75.2068965517;203.0;0.0;;1.0;30.0;0.28078817734;;25.0;10.44;2.22660098522;;0.0869565217391;0.608695652174;0.260869565217;0.0;0.0;0.0434782608696;5.0;20.0;0.0;0.0;2015-10;8.69565217391;60.8695652174;26.0869565217;0.0;0.0;4.34782608696
2015;10.0;National;PARIS MONTPARNASSE;VANNES;196.051339286;224.0;0.0;;10.0;16.5;0.834821428571;;13.0;53.615384615400004;4.31696428571;Cette ligne a été touchée par deux incidents majeurs liés à l’alimentation électrique : l’un au Mans le 22/10 retardant 82 trains pour 4852 minutes de retard en cumul, le second en gare de Rennes le 23/10, suite à la chute d’une grue (12 trains pour 610 minutes). Par ailleurs, des dérangements de signalisation ont entraîné des retards sur la Ligne à Grande Vitesse les 2/10 (14 TGV retardés pour 524 minutes) & 19/10 (12 TGV pour 279 minutes) et en sortie du Mans (côté Laval) le 8/10 (23 trains pour 534 minutes). De plus, cette ligne a été ralentie par deux défaillances Matériel : l’une sur la Ligne à Grande Vitesse le 11/10 (10 trains pour 222 minutes), l’autre vers Laval le 27/10 (9 trains pour 182 minutes).;0.153846153846;0.461538461538;0.153846153846;0.230769230769;0.0;0.0;13.0;53.6153846;10.0;3.0;2015-10;15.3846153846;46.153846153799996;15.3846153846;23.076923076899998;0.0;0.0
2015;10.0;National;MARSEILLE ST CHARLES;LILLE;295.612149533;214.0;0.0;;19.0;8.68421052632;1.47663551402;;61.0;30.1967213115;11.8785046729;"Mois d'octobre particulièrement marqué par : 
- Un vol de câble à Sainghin le 30
- Un accident de personne à Grenay le 24   
- Quelques dérangements d'installation et des incidents matériels
- Une multitude de colis suspects et quelques personnes aux abords des voies";0.298245614035;0.19298245613999998;0.157894736842;0.175438596491;0.105263157895;0.07017543859650001;61.0;30.1967213;19.0;2.0;2015-10;29.8245614035;19.298245614000002;15.7894736842;17.5438596491;10.5263157895;7.017543859649999
2015;10.0;National;STRASBOURG;NANTES;317.785714286;43.0;1.0;;1.0;19.0;0.880952380952;;3.0;21.6666666667;3.40476190476;;0.0;0.666666666667;0.0;0.33333333333299997;0.0;0.0;3.0;21.6666667;0.0;0.0;2015-10;0.0;66.6666666667;0.0;33.333333333300004;0.0;0.0
2016;2.0;National;PARIS LYON;AIX EN PROVENCE TGV;186.861826698;427.0;0.0;;16.0;16.125;0.737704918033;;28.0;38.9642857143;3.88290398126;;0.391304347826;0.260869565217;0.0434782608696;0.0434782608696;0.130434782609;0.130434782609;23.0;44.7826087;10.0;3.0;2016-02;39.1304347826;26.0869565217;4.34782608696;4.34782608696;13.043478260899999;13.043478260899999
2016;2.0;National;BORDEAUX ST JEAN;PARIS MONTPARNASSE;208.300473186;634.0;2.0;;91.0;14.3956043956;2.82018927445;;48.0;32.6875;3.70189274448;;0.36170212766;0.34042553191499997;0.106382978723;0.063829787234;0.0851063829787;0.042553191489400004;48.0;32.6875;14.0;3.0;2016-02;36.170212766;34.042553191500005;10.638297872299999;6.3829787234;8.510638297869999;4.25531914894
2016;2.0;National;LA ROCHELLE VILLE;PARIS MONTPARNASSE;197.435406699;209.0;0.0;;1.0;8.0;0.0956937799043;;5.0;42.8;1.4019138756;"Ce mois ci, cette ligne a été touchée par :
- 03/02 : Les disjonctions continues  sur le 8391 à Massy (31 TGV ; 664minutes)
- 09/02 : Présence d'une bâche dans la caténaire à Ingrandes sur vienne (27 TGV ; 751 minutes)
- 09/02 : Arbre sur la caténaire entre Chalais et Montmoreau (9 TGV ; 380 minutes)
- 10/02 : Heurt d’un animal sur la Ligne à Grande Vitesse (11 TGV ; 261 minutes)
- 17/02 : Défaut de géométrie de la voie entre St Benoit et Poitiers (33 TGV ; 381 minutes)";0.75;0.25;0.0;0.0;0.0;0.0;5.0;42.8;3.0;1.0;2016-02;75.0;25.0;0.0;0.0;0.0;0.0
2016;2.0;National;PARIS MONTPARNASSE;TOULOUSE MATABIAU;329.031468531;143.0;1.0;;5.0;18.8;0.762237762238;;22.0;40.6363636364;8.0979020979;"Ce mois ci, la ligne a été touchée par : 
- 03/02 : Les disjonctions continues  sur le 8391 à Massy (31 TGV ; 664minutes)
- 09/02 : Présence d'une bâche dans la caténaire à Ingrandes sur vienne (27 TGV ; 751 minutes)
- 09/02 : Arbre sur la caténaire entre Chalais et Montmoreau (9 TGV ; 380 minutes)
- 10/02 : Heurt d’un animal sur la Ligne à Grande Vitesse (11 TGV ; 261 minutes)
- 17/02 : Défaut de géométrie de la voie entre St Benoit et Poitiers (33 TGV ; 381 minutes)
- 19/02 : Pantographe de secours d’un train  collé à la caténaire (32 TGV ; 671 minutes)";0.318181818182;0.363636363636;0.136363636364;0.0909090909091;0.0454545454545;0.0454545454545;22.0;40.6363636;11.0;3.0;2016-02;31.818181818199996;36.3636363636;13.6363636364;9.09090909091;4.54545454545;4.54545454545
2015;9.0;National;PARIS EST;NANCY;96.8205128205;273.0;0.0;;12.0;27.5833333333;1.36263736264;;14.0;45.0;1.39926739927;;0.583333333333;0.166666666667;0.0;0.08333333333330001;0.08333333333330001;0.08333333333330001;12.0;50.0833333;8.0;4.0;2015-09;58.3333333333;16.6666666667;0.0;8.33333333333;8.33333333333;8.33333333333
2015;9.0;National;PARIS LYON;BELLEGARDE (AIN);162.744075829;211.0;0.0;;7.0;19.0;0.824644549763;;31.0;25.4838709677;4.75829383886;;0.464285714286;0.285714285714;0.0357142857143;0.178571428571;0.0357142857143;0.0;22.0;30.6818182;5.0;2.0;2015-09;46.4285714286;28.5714285714;3.57142857143;17.8571428571;3.57142857143;0.0
2015;9.0;National;BELLEGARDE (AIN);PARIS LYON;164.175213675;235.0;1.0;;25.0;11.72;2.33760683761;;21.0;30.1428571429;1.44871794872;;0.42105263157899997;0.368421052632;0.210526315789;0.0;0.0;0.0;14.0;38.5714286;6.0;2.0;2015-09;42.105263157900005;36.8421052632;21.052631578899998;0.0;0.0;0.0
2015;9.0;National;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;171.044642857;113.0;1.0;;8.0;20.0;1.6339285714299998;;16.0;42.8125;7.94642857143;;0.375;0.25;0.0625;0.125;0.1875;0.0;13.0;49.7692308;8.0;5.0;2015-09;37.5;25.0;6.25;12.5;18.75;0.0
2015;9.0;National;LYON PART DIEU;MONTPELLIER;110.823033708;360.0;4.0;;95.0;29.3157894737;8.74157303371;;74.0;55.7432432432;12.9719101124;;0.347222222222;0.222222222222;0.152777777778;0.152777777778;0.0555555555556;0.0694444444444;49.0;77.7959184;30.0;18.0;2015-09;34.7222222222;22.2222222222;15.2777777778;15.2777777778;5.555555555560001;6.944444444439999
2015;11.0;National;PARIS EST;NANCY;96.8181818182;286.0;0.0;;7.0;24.0;0.7412587412589999;;14.0;31.9285714286;0.744755244755;;0.642857142857;0.0;0.0;0.285714285714;0.0714285714286;0.0;10.0;39.6;3.0;2.0;2015-11;64.2857142857;0.0;0.0;28.5714285714;7.14285714286;0.0
2015;11.0;National;PARIS LYON;BELLEGARDE (AIN);162.783333333;210.0;0.0;;4.0;11.5;0.338095238095;;13.0;31.0769230769;3.65714285714;;0.384615384615;0.230769230769;0.230769230769;0.153846153846;0.0;0.0;8.0;42.5;3.0;1.0;2015-11;38.4615384615;23.076923076899998;23.076923076899998;15.3846153846;0.0;0.0
2015;11.0;National;BREST;PARIS MONTPARNASSE;269.100896861;223.0;0.0;;2.0;8.5;0.130044843049;;9.0;31.0;2.466367713;;0.444444444444;0.111111111111;0.111111111111;0.222222222222;0.0;0.111111111111;9.0;31.0;3.0;1.0;2015-11;44.4444444444;11.1111111111;11.1111111111;22.2222222222;0.0;11.1111111111
2015;11.0;National;QUIMPER;PARIS MONTPARNASSE;278.933673469;196.0;0.0;;1.0;6.0;0.112244897959;;6.0;24.5;1.4642857142899999;;0.33333333333299997;0.33333333333299997;0.0;0.33333333333299997;0.0;0.0;6.0;24.5;1.0;0.0;2015-11;33.333333333300004;33.333333333300004;0.0;33.333333333300004;0.0;0.0
2015;11.0;International;ZURICH;PARIS LYON;140.631428571;175.0;0.0;;15.0;10.5333333333;1.30857142857;;15.0;23.6;2.48;;0.266666666667;0.2;0.266666666667;0.266666666667;0.0;0.0;8.0;33.75;3.0;1.0;2015-11;26.6666666667;20.0;26.6666666667;26.6666666667;0.0;0.0
2016;1.0;National;MACON LOCHE;PARIS LYON;99.0805555556;180.0;0.0;;53.0;14.0754716981;5.24444444444;;22.0;20.5909090909;1.90555555556;;0.0909090909091;0.181818181818;0.363636363636;0.227272727273;0.0909090909091;0.0454545454545;14.0;24.6428571;2.0;0.0;2016-01;9.09090909091;18.1818181818;36.3636363636;22.7272727273;9.09090909091;4.54545454545
2016;1.0;National;TOULON;PARIS LYON;237.659090909;242.0;0.0;;31.0;21.9677419355;3.25619834711;;22.0;38.8636363636;2.64876033058;;0.409090909091;0.181818181818;0.0909090909091;0.181818181818;0.0909090909091;0.0454545454545;22.0;38.8636364;11.0;3.0;2016-01;40.9090909091;18.1818181818;9.09090909091;18.1818181818;9.09090909091;4.54545454545
